==================================================================
  EXPERIMENT CONFIGURATIONS  (3 experiments)
  Code state (git): d209ef6
  Instance order  : by seed, then config (seed1 of all types first)
==================================================================
  Shared parameters:
    time_limit_s=60               NoRelHeurTime=0
    MIPGap=0.0                    seed=1

  Per-experiment parameters:
  Label       Solver                      weight_makespan  weight_delay  weight_movements
  scn_two_rows_loose_P5_R30_seed3    igvnd_wMOV  heuristic_     1603.00     218.50    1384.50     0         -      60.1
  scn_two_rows_loose_P5_R5_seed3     igvnd_wMK   heuristic_     3100.00      31.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed3     igvnd_wDLY  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed3     igvnd_wMOV  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R10_seed3   igvnd_wMK   heuristic_     6305.50      62.50      55.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed3   igvnd_wDLY  heuristic_     5313.50      63.50      52.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed3   igvnd_wMOV  heuristic_      116.00      63.50      52.50     0         -      60.1
  scn_two_rows_medium_P5_R20_seed3   igvnd_wMK   heuristic_    13239.00     126.50     589.00     0         -      60.0
  scn_two_rows_medium_P5_R20_seed3   igvnd_wDLY  heuristic_    55085.50     135.50     549.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed3   igvnd_wMOV  heuristic_      693.50     133.50     560.00     0         -      60.1
  scn_two_rows_medium_P5_R30_seed3   igvnd_wMK   heuristic_    23280.50     215.50    1730.50     0         -      60.1
  scn_two_rows_medium_P5_R30_seed3   igvnd_wDLY  heuristic_   175276.50     226.50    1750.50     0         -      60.2
  scn_two_rows_medium_P5_R30_seed3   igvnd_wMOV  heuristic_     1970.00     224.50    1745.50     0         -      60.1
  scn_two_rows_medium_P5_R5_seed3    igvnd_wMK   heuristic_     3100.00      31.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed3    igvnd_wDLY  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed3    igvnd_wMOV  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R10_seed3    igvnd_wMK   heuristic_     6349.50      62.50      99.50     0         -      60.1
  scn_two_rows_tight_P5_R10_seed3    igvnd_wDLY  heuristic_    10012.50      62.50      99.50     0         -      60.1
  scn_two_rows_tight_P5_R10_seed3    igvnd_wMOV  heuristic_      162.00      62.50      99.50     0         -      60.0
  scn_two_rows_tight_P5_R20_seed3    igvnd_wMK   heuristic_    13332.00     126.50     682.00     0         -      60.1
  scn_two_rows_tight_P5_R20_seed3    igvnd_wDLY  heuristic_    70132.50     132.50     700.00     0         -      60.0
  scn_two_rows_tight_P5_R20_seed3    igvnd_wMOV  heuristic_      809.50     126.50     683.00     0         -      60.1
  scn_two_rows_tight_P5_R30_seed3    igvnd_wMK   heuristic_    23320.50     212.50    2070.50     0         -      60.1
  scn_two_rows_tight_P5_R30_seed3    igvnd_wDLY  heuristic_   190766.50     216.50    1905.50     0         -      60.1
  scn_two_rows_tight_P5_R30_seed3    igvnd_wMOV  heuristic_     2224.00     221.50    2002.50     0         -      60.1
  scn_two_rows_tight_P5_R5_seed3     igvnd_wMK   heuristic_     3100.00      31.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed3     igvnd_wDLY  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed3     igvnd_wMOV  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_chain_loose_P5_R10_seed4       igvnd_wMK   heuristic_     7141.50      71.00      27.50    14         -      60.0
  scn_chain_loose_P5_R10_seed4       igvnd_wDLY  heuristic_      697.50      81.50       6.00    16         -      60.0
  scn_chain_loose_P5_R10_seed4       igvnd_wMOV  heuristic_       93.00      81.50      11.50     0         -      60.0
  scn_chain_loose_P5_R20_seed4       igvnd_wMK   heuristic_    14766.50     141.00     626.50    40         -      60.1
  scn_chain_loose_P5_R20_seed4       igvnd_wDLY  heuristic_    47429.50     143.50     472.50    36         -      60.2
  scn_chain_loose_P5_R20_seed4       igvnd_wMOV  heuristic_      614.00     144.00     470.00     0         -      60.0
  scn_chain_loose_P5_R30_seed4       igvnd_wMK   heuristic_    26569.50     243.50    2149.50    70         -      60.1
  scn_chain_loose_P5_R30_seed4       igvnd_wDLY  heuristic_   184971.00     259.00    1846.50    62         -      60.2
  scn_chain_loose_P5_R30_seed4       igvnd_wMOV  heuristic_     2274.00     245.50    2028.50     0         -      60.1
  scn_chain_loose_P5_R5_seed4        igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed4        igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed4        igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_chain_medium_P5_R10_seed4      igvnd_wMK   heuristic_     7240.50      71.00     120.50    20         -      60.0
  scn_chain_medium_P5_R10_seed4      igvnd_wDLY  heuristic_     7895.50      81.50      78.00    14         -      60.0
  scn_chain_medium_P5_R10_seed4      igvnd_wMOV  heuristic_      165.00      81.50      83.50     0         -      60.0
  scn_chain_medium_P5_R20_seed4      igvnd_wMK   heuristic_    14592.00     137.50     796.00    46         -      60.2
  scn_chain_medium_P5_R20_seed4      igvnd_wDLY  heuristic_    68344.00     142.00     681.50    52         -      60.0
  scn_chain_medium_P5_R20_seed4      igvnd_wMOV  heuristic_      825.00     144.00     681.00     0         -      60.1
  scn_chain_medium_P5_R30_seed4      igvnd_wMK   heuristic_    26901.50     242.50    2589.50    62         -      60.2
  scn_chain_medium_P5_R30_seed4      igvnd_wDLY  heuristic_   211554.00     230.00    2112.50    74         -      60.1
  scn_chain_medium_P5_R30_seed4      igvnd_wMOV  heuristic_     2684.00     246.00    2438.00     0         -      60.2
  scn_chain_medium_P5_R5_seed4       igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed4       igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed4       igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_chain_tight_P5_R10_seed4       igvnd_wMK   heuristic_     7376.00      72.00     162.00    14         -      60.0
  scn_chain_tight_P5_R10_seed4       igvnd_wDLY  heuristic_    12737.50      75.50     126.50    12         -      60.0
  scn_chain_tight_P5_R10_seed4       igvnd_wMOV  heuristic_      216.00      81.50     134.50     0         -      60.0
  scn_chain_tight_P5_R20_seed4       igvnd_wMK   heuristic_    14887.00     139.00     937.00    50         -      60.0
  scn_chain_tight_P5_R20_seed4       igvnd_wDLY  heuristic_    82693.50     153.50     825.00    40         -      60.0
  scn_chain_tight_P5_R20_seed4       igvnd_wMOV  heuristic_      976.00     144.00     832.00     0         -      60.1
  scn_chain_tight_P5_R30_seed4       igvnd_wMK   heuristic_    26738.50     239.00    2762.50    76         -      60.3
  scn_chain_tight_P5_R30_seed4       igvnd_wDLY  heuristic_   245345.50     245.50    2451.00     0         -      60.1
  scn_chain_tight_P5_R30_seed4       igvnd_wMOV  heuristic_     2964.00     246.00    2718.00     0         -      60.1
  scn_chain_tight_P5_R5_seed4        igvnd_wMK   heuristic_     4402.00      44.00       2.00     0         -      60.0
  scn_chain_tight_P5_R5_seed4        igvnd_wDLY  heuristic_      150.00      46.00       1.00     4         -      60.0
  scn_chain_tight_P5_R5_seed4        igvnd_wMOV  heuristic_       46.00      44.00       2.00     0         -      60.0
  scn_hub_loose_P5_R10_seed4         igvnd_wMK   heuristic_     6792.50      67.50      34.50     8         -      60.0
  scn_hub_loose_P5_R10_seed4         igvnd_wDLY  heuristic_      529.50      79.50       4.50     0         -      60.0
  scn_hub_loose_P5_R10_seed4         igvnd_wMOV  heuristic_       83.00      76.50       6.50     0         -      60.1
  scn_hub_loose_P5_R20_seed4         igvnd_wMK   heuristic_    13425.00     128.50     575.00     0         -      60.1
  scn_hub_loose_P5_R20_seed4         igvnd_wDLY  heuristic_    39232.50     132.50     391.00     0         -      60.1
  scn_hub_loose_P5_R20_seed4         igvnd_wMOV  heuristic_      520.50     134.50     386.00     0         -      60.1
  scn_hub_loose_P5_R30_seed4         igvnd_wMK   heuristic_    24998.50     228.50    2148.50     0         -      60.1
  scn_hub_loose_P5_R30_seed4         igvnd_wDLY  heuristic_   151422.00     248.00    1511.00    74         -      60.2
  scn_hub_loose_P5_R30_seed4         igvnd_wMOV  heuristic_     2079.00     237.00    1842.00     0         -      60.1
  scn_hub_loose_P5_R5_seed4          igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed4          igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed4          igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_hub_medium_P5_R10_seed4        igvnd_wMK   heuristic_     6854.50      67.50      96.50     8         -      60.0
  scn_hub_medium_P5_R10_seed4        igvnd_wDLY  heuristic_     7426.50      76.50      73.50     0         -      60.0
  scn_hub_medium_P5_R10_seed4        igvnd_wMOV  heuristic_      150.00      76.50      73.50     0         -      60.0
  scn_hub_medium_P5_R20_seed4        igvnd_wMK   heuristic_    13517.00     127.50     767.00     0         -      60.1
  scn_hub_medium_P5_R20_seed4        igvnd_wDLY  heuristic_    59433.50     133.50     593.00     0         -      60.0
  scn_hub_medium_P5_R20_seed4        igvnd_wMOV  heuristic_      722.50     130.50     592.00     0         -      60.0
  scn_hub_medium_P5_R30_seed4        igvnd_wMK   heuristic_    25484.50     229.50    2534.50     0         -      60.3
  scn_hub_medium_P5_R30_seed4        igvnd_wDLY  heuristic_   175716.50     216.50    1755.00     0         -      60.2
  scn_hub_medium_P5_R30_seed4        igvnd_wMOV  heuristic_     2305.00     230.50    2074.50     0         -      60.1
  scn_hub_medium_P5_R5_seed4         igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed4         igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed4         igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_hub_tight_P5_R10_seed4         igvnd_wMK   heuristic_     6893.50      67.50     139.50     4         -      60.0
  scn_hub_tight_P5_R10_seed4         igvnd_wDLY  heuristic_    12526.50      76.50     124.50     0         -      60.0
  scn_hub_tight_P5_R10_seed4         igvnd_wMOV  heuristic_      201.00      76.50     124.50     0         -      60.2
  scn_hub_tight_P5_R20_seed4         igvnd_wMK   heuristic_    13642.00     127.50     892.00     0         -      60.1
  scn_hub_tight_P5_R20_seed4         igvnd_wDLY  heuristic_    73134.50     134.50     730.00     0         -      60.1
  scn_hub_tight_P5_R20_seed4         igvnd_wMOV  heuristic_      875.50     135.50     740.00     0         -      60.1
  scn_hub_tight_P5_R30_seed4         igvnd_wMK   heuristic_    25121.50     225.50    2571.50     0         -      60.1
  scn_hub_tight_P5_R30_seed4         igvnd_wDLY  heuristic_   234901.00     251.00    2346.50     0         -      60.2
  scn_hub_tight_P5_R30_seed4         igvnd_wMOV  heuristic_     2668.50     237.00    2431.50     0         -      60.2
  scn_hub_tight_P5_R5_seed4          igvnd_wMK   heuristic_     4402.00      44.00       2.00     0         -      60.0
  scn_hub_tight_P5_R5_seed4          igvnd_wDLY  heuristic_      244.00      44.00       2.00     0         -      60.0
  scn_hub_tight_P5_R5_seed4          igvnd_wMOV  heuristic_       46.00      44.00       2.00     0         -      60.0
  scn_none_tight_P5_R10_seed4        igvnd_wMK   heuristic_     6780.50      66.50     130.50     0         -      60.0
  scn_none_tight_P5_R10_seed4        igvnd_wDLY  heuristic_    11622.50      72.50     115.50     0         -      60.0
  scn_none_tight_P5_R10_seed4        igvnd_wMOV  heuristic_      188.00      72.50     115.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed4    igvnd_wMK   heuristic_     6680.50      66.50      30.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed4    igvnd_wDLY  heuristic_       81.50      81.50       0.00     0         -      60.0
  scn_two_rows_loose_P5_R10_seed4    igvnd_wMOV  heuristic_       74.50      72.50       2.00     0         -      60.0
  scn_two_rows_loose_P5_R20_seed4    igvnd_wMK   heuristic_    12942.00     124.50     492.00     0         -      60.0
  scn_two_rows_loose_P5_R20_seed4    igvnd_wDLY  heuristic_    37335.50     135.50     372.00     0         -      60.0
  scn_two_rows_loose_P5_R20_seed4    igvnd_wMOV  heuristic_      491.50     133.50     358.00     0         -      60.0
  scn_two_rows_loose_P5_R30_seed4    igvnd_wMK   heuristic_    22742.00     212.50    1492.00     0         -      60.2
  scn_two_rows_loose_P5_R30_seed4    igvnd_wDLY  heuristic_   146725.50     225.50    1465.00     0         -      60.0
  scn_two_rows_loose_P5_R30_seed4    igvnd_wMOV  heuristic_     1674.50     222.00    1452.50     0         -      60.1
  scn_two_rows_loose_P5_R5_seed4     igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed4     igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed4     igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R10_seed4   igvnd_wMK   heuristic_     6737.50      66.50      87.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed4   igvnd_wDLY  heuristic_     6522.50      72.50      64.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed4   igvnd_wMOV  heuristic_      137.00      72.50      64.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed4   igvnd_wMK   heuristic_    13227.00     125.50     677.00     0         -      60.0
  scn_two_rows_medium_P5_R20_seed4   igvnd_wDLY  heuristic_    55228.50     128.50     551.00     0         -      60.0
  scn_two_rows_medium_P5_R20_seed4   igvnd_wMOV  heuristic_      702.50     129.50     573.00     0         -      60.0
  scn_two_rows_medium_P5_R30_seed4   igvnd_wMK   heuristic_    23267.00     214.50    1817.00     0         -      60.0
  scn_two_rows_medium_P5_R30_seed4   igvnd_wDLY  heuristic_   175586.00     236.00    1753.50     0         -      60.3
  scn_two_rows_medium_P5_R30_seed4   igvnd_wMOV  heuristic_     2000.00     216.50    1783.50     0         -      60.2
  scn_two_rows_medium_P5_R5_seed4    igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed4    igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed4    igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R10_seed4    igvnd_wMK   heuristic_     6780.50      66.50     130.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed4    igvnd_wDLY  heuristic_    11622.50      72.50     115.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed4    igvnd_wMOV  heuristic_      188.00      72.50     115.50     0         -      60.0
  scn_two_rows_tight_P5_R20_seed4    igvnd_wMK   heuristic_    13220.00     124.50     770.00     0         -      60.0
  scn_two_rows_tight_P5_R20_seed4    igvnd_wDLY  heuristic_    68127.50     127.50     680.00     0         -      60.0
  scn_two_rows_tight_P5_R20_seed4    igvnd_wMOV  heuristic_      830.50     127.50     703.00     0         -      60.0
  scn_two_rows_tight_P5_R30_seed4    igvnd_wMK   heuristic_    23545.00     214.50    2095.00     0         -      60.1
  scn_two_rows_tight_P5_R30_seed4    igvnd_wDLY  heuristic_   200863.50     213.50    2006.50     0         -      60.1
  scn_two_rows_tight_P5_R30_seed4    igvnd_wMOV  heuristic_     2242.00     227.50    2014.50     0         -      60.0
  scn_two_rows_tight_P5_R5_seed4     igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed4     igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed4     igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_chain_loose_P5_R10_seed5       igvnd_wMK   heuristic_     6173.50      61.00      57.50    16         -      60.0
  scn_chain_loose_P5_R10_seed5       igvnd_wDLY  heuristic_      186.50      68.50       1.00    18         -      60.0
  scn_chain_loose_P5_R10_seed5       igvnd_wMOV  heuristic_       69.00      63.00       6.00     0         -      60.0
  scn_chain_loose_P5_R20_seed5       igvnd_wMK   heuristic_    13491.00     129.00     539.00    52         -      60.1
  scn_chain_loose_P5_R20_seed5       igvnd_wDLY  heuristic_    39831.00     139.00     396.50    42         -      60.0
  scn_chain_loose_P5_R20_seed5       igvnd_wMOV  heuristic_      646.50     148.00     498.50     0         -      60.1
  scn_chain_loose_P5_R30_seed5       igvnd_wMK   heuristic_    26264.00     242.50    1948.00    66         -      60.1
  scn_chain_loose_P5_R30_seed5       igvnd_wDLY  heuristic_   161625.00     249.00    1613.00    76         -      60.2
  scn_chain_loose_P5_R30_seed5       igvnd_wMOV  heuristic_     2147.00     242.00    1905.00     0         -      60.2
  scn_chain_loose_P5_R5_seed5        igvnd_wMK   heuristic_     3200.00      32.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed5        igvnd_wDLY  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed5        igvnd_wMOV  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_chain_medium_P5_R10_seed5      igvnd_wMK   heuristic_     6150.50      60.50      80.50    20         -      60.0
  scn_chain_medium_P5_R10_seed5      igvnd_wDLY  heuristic_     5429.50      67.50      53.50    12         -      60.0
  scn_chain_medium_P5_R10_seed5      igvnd_wMOV  heuristic_      129.00      63.00      66.00     0         -      60.1
  scn_chain_medium_P5_R20_seed5      igvnd_wMK   heuristic_    14322.00     135.50     728.00    44         -      60.1
  scn_chain_medium_P5_R20_seed5      igvnd_wDLY  heuristic_    62435.50     141.50     622.50    44         -      60.0
  scn_chain_medium_P5_R20_seed5      igvnd_wMOV  heuristic_      844.50     146.50     698.00     0         -      60.1
  scn_chain_medium_P5_R30_seed5      igvnd_wMK   heuristic_    26908.50     243.00    2542.50    66         -      60.1
  scn_chain_medium_P5_R30_seed5      igvnd_wDLY  heuristic_   205318.50     260.50    2050.00    58         -      60.1
  scn_chain_medium_P5_R30_seed5      igvnd_wMOV  heuristic_     2537.00     270.00    2267.00     0         -      60.2
  scn_chain_medium_P5_R5_seed5       igvnd_wMK   heuristic_     3200.00      32.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed5       igvnd_wDLY  heuristic_       36.00      32.00       0.00     4         -      60.0
  scn_chain_medium_P5_R5_seed5       igvnd_wMOV  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_chain_tight_P5_R10_seed5       igvnd_wMK   heuristic_     6176.00      60.50     112.00    14         -      60.0
  scn_chain_tight_P5_R10_seed5       igvnd_wDLY  heuristic_    10383.50      67.50     103.00    16         -      60.0
  scn_chain_tight_P5_R10_seed5       igvnd_wMOV  heuristic_      190.00      63.00     127.00     0         -      60.1
  scn_chain_tight_P5_R20_seed5       igvnd_wMK   heuristic_    14105.50     132.50     805.50    50         -      60.0
  scn_chain_tight_P5_R20_seed5       igvnd_wDLY  heuristic_    78776.00     136.00     786.00    40         -      60.0
  scn_chain_tight_P5_R20_seed5       igvnd_wMOV  heuristic_      986.50     142.50     844.00     0         -      60.1
  scn_chain_tight_P5_R30_seed5       igvnd_wMK   heuristic_    27664.50     249.00    2764.50     0         -      60.3
  scn_chain_tight_P5_R30_seed5       igvnd_wDLY  heuristic_   246720.00     244.00    2464.00    76         -      60.2
  scn_chain_tight_P5_R30_seed5       igvnd_wMOV  heuristic_     2873.00     242.00    2631.00     0         -      60.3
  scn_chain_tight_P5_R5_seed5        igvnd_wMK   heuristic_     3205.00      32.00       5.00     0         -      60.0
  scn_chain_tight_P5_R5_seed5        igvnd_wDLY  heuristic_       38.00      34.00       0.00     4         -      60.0
  scn_chain_tight_P5_R5_seed5        igvnd_wMOV  heuristic_       37.00      32.00       5.00     0         -      60.0
  scn_hub_loose_P5_R10_seed5         igvnd_wMK   heuristic_     5967.00      59.50      17.00     0         -      60.0
  scn_hub_loose_P5_R10_seed5         igvnd_wDLY  heuristic_      562.50      62.50       5.00     0         -      60.1
  scn_hub_loose_P5_R10_seed5         igvnd_wMOV  heuristic_       67.50      62.50       5.00     0         -      60.1
  scn_hub_loose_P5_R20_seed5         igvnd_wMK   heuristic_    12819.00     124.50     369.00     0         -      60.0
  scn_hub_loose_P5_R20_seed5         igvnd_wDLY  heuristic_    33673.50     123.50     335.50     0         -      60.0
  scn_hub_loose_P5_R20_seed5         igvnd_wMOV  heuristic_      486.50     125.50     361.00     0         -      60.1
  scn_hub_loose_P5_R30_seed5         igvnd_wMK   heuristic_    24931.00     232.50    1617.00    64         -      60.1
  scn_hub_loose_P5_R30_seed5         igvnd_wDLY  heuristic_   154551.00     239.00    1542.50    62         -      60.2
  scn_hub_loose_P5_R30_seed5         igvnd_wMOV  heuristic_     1786.00     224.00    1562.00     0         -      60.1
  scn_hub_loose_P5_R5_seed5          igvnd_wMK   heuristic_     3200.00      32.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed5          igvnd_wDLY  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed5          igvnd_wMOV  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_hub_medium_P5_R10_seed5        igvnd_wMK   heuristic_     6011.50      59.50      61.50     0         -      60.0
  scn_hub_medium_P5_R10_seed5        igvnd_wDLY  heuristic_     5610.50      60.50      55.50     0         -      60.1
  scn_hub_medium_P5_R10_seed5        igvnd_wMOV  heuristic_      116.00      60.50      55.50     0         -      60.0
  scn_hub_medium_P5_R20_seed5        igvnd_wMK   heuristic_    12959.00     123.50     609.00     0         -      60.1
  scn_hub_medium_P5_R20_seed5        igvnd_wDLY  heuristic_    52813.00     133.00     526.50    30         -      60.1
  scn_hub_medium_P5_R20_seed5        igvnd_wMOV  heuristic_      666.50     124.50     542.00     0         -      60.0
  scn_hub_medium_P5_R30_seed5        igvnd_wMK   heuristic_    25660.00     236.00    1996.00    64         -      60.2
  scn_hub_medium_P5_R30_seed5        igvnd_wDLY  heuristic_   202708.00     256.00    2024.00    52         -      60.1
  scn_hub_medium_P5_R30_seed5        igvnd_wMOV  heuristic_     2279.00     247.00    2032.00     0         -      60.2
  scn_hub_medium_P5_R5_seed5         igvnd_wMK   heuristic_     3200.00      32.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed5         igvnd_wDLY  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed5         igvnd_wMOV  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_hub_tight_P5_R10_seed5         igvnd_wMK   heuristic_     6058.50      59.50     108.50     0         -      60.0
  scn_hub_tight_P5_R10_seed5         igvnd_wDLY  heuristic_    10410.50      60.50     103.50     0         -      60.0
  scn_hub_tight_P5_R10_seed5         igvnd_wMOV  heuristic_      164.00      60.50     103.50     0         -      60.0
  scn_hub_tight_P5_R20_seed5         igvnd_wMK   heuristic_    13096.00     123.50     746.00     0         -      60.1
  scn_hub_tight_P5_R20_seed5         igvnd_wDLY  heuristic_    66030.00     136.00     658.50    44         -      60.1
  scn_hub_tight_P5_R20_seed5         igvnd_wMOV  heuristic_      789.00     139.50     649.50     0         -      60.1
  scn_hub_tight_P5_R30_seed5         igvnd_wMK   heuristic_    25730.00     232.50    2480.00     0         -      60.4
  scn_hub_tight_P5_R30_seed5         igvnd_wDLY  heuristic_   217974.50     224.50    2177.50     0         -      60.1
  scn_hub_tight_P5_R30_seed5         igvnd_wMOV  heuristic_     2358.50     221.50    2137.00     0         -      60.2
  scn_hub_tight_P5_R5_seed5          igvnd_wMK   heuristic_     3202.00      32.00       2.00     0         -      60.0
  scn_hub_tight_P5_R5_seed5          igvnd_wDLY  heuristic_      232.00      32.00       2.00     0         -      60.0
  scn_hub_tight_P5_R5_seed5          igvnd_wMOV  heuristic_       34.00      32.00       2.00     0         -      60.0
  scn_none_tight_P5_R10_seed5        igvnd_wMK   heuristic_     5635.50      55.50      85.50     0         -      60.0
  scn_none_tight_P5_R10_seed5        igvnd_wDLY  heuristic_     8605.50      55.50      85.50     0         -      60.0
  scn_none_tight_P5_R10_seed5        igvnd_wMOV  heuristic_      141.00      55.50      85.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed5    igvnd_wMK   heuristic_     5578.00      55.50      28.00     0         -      60.0
  scn_two_rows_loose_P5_R10_seed5    igvnd_wDLY  heuristic_       59.50      59.50       0.00     0         -      60.0
  scn_two_rows_loose_P5_R10_seed5    igvnd_wMOV  heuristic_       59.50      59.50       0.00     0         -      60.0
  scn_two_rows_loose_P5_R20_seed5    igvnd_wMK   heuristic_    12358.00     120.50     308.00     0         -      60.0
  scn_two_rows_loose_P5_R20_seed5    igvnd_wDLY  heuristic_    29883.00     133.00     297.50     0         -      60.0
  scn_two_rows_loose_P5_R20_seed5    igvnd_wMOV  heuristic_      419.50     122.50     297.00     0         -      60.1
  scn_two_rows_loose_P5_R30_seed5    igvnd_wMK   heuristic_    23868.00     223.00    1568.00     0         -      60.1
  scn_two_rows_loose_P5_R30_seed5    igvnd_wDLY  heuristic_   141540.00     240.00    1413.00     0         -      60.1
  scn_two_rows_loose_P5_R30_seed5    igvnd_wMOV  heuristic_     1541.00     215.50    1325.50     0         -      60.1
  scn_two_rows_loose_P5_R5_seed5     igvnd_wMK   heuristic_     3200.00      32.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed5     igvnd_wDLY  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed5     igvnd_wMOV  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R10_seed5   igvnd_wMK   heuristic_     5602.50      55.50      52.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed5   igvnd_wDLY  heuristic_     4506.50      56.50      44.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed5   igvnd_wMOV  heuristic_      101.00      56.50      44.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed5   igvnd_wMK   heuristic_    12529.50     120.50     479.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed5   igvnd_wDLY  heuristic_    48133.00     133.00     480.00     0         -      60.1
  scn_two_rows_medium_P5_R20_seed5   igvnd_wMOV  heuristic_      611.50     123.50     488.00     0         -      60.0
  scn_two_rows_medium_P5_R30_seed5   igvnd_wMK   heuristic_    23860.50     219.50    1910.50     0         -      60.1
  scn_two_rows_medium_P5_R30_seed5   igvnd_wDLY  heuristic_   179036.50     236.50    1788.00     0         -      60.1
  scn_two_rows_medium_P5_R30_seed5   igvnd_wMOV  heuristic_     1936.00     227.50    1708.50     0         -      60.1
  scn_two_rows_medium_P5_R5_seed5    igvnd_wMK   heuristic_     3200.00      32.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed5    igvnd_wDLY  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed5    igvnd_wMOV  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R10_seed5    igvnd_wMK   heuristic_     5644.50      55.50      94.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed5    igvnd_wDLY  heuristic_     8906.50      56.50      88.50     0         -      60.1
  scn_two_rows_tight_P5_R10_seed5    igvnd_wMOV  heuristic_      145.00      56.50      88.50     0         -      60.0
