==================================================================
  EXPERIMENT CONFIGURATIONS  (3 experiments)
  Code state (git): 3bc423c
  Instance order  : by seed, then config (seed1 of all types first)
==================================================================
  Shared parameters:
    time_limit_s=60               NoRelHeurTime=0
    MIPGap=0.0                    seed=1

  Per-experiment parameters:
  Label       Solver                      weight_makespan  weight_delay  weight_movements
  scn_two_rows_loose_P5_R30_seed3    igvnd_wMOV  heuristic_     1604.00     218.50    1385.50     0         -      60.2
  scn_two_rows_loose_P5_R5_seed3     igvnd_wMK   heuristic_     3100.00      31.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed3     igvnd_wDLY  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed3     igvnd_wMOV  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R10_seed3   igvnd_wMK   heuristic_     6305.50      62.50      55.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed3   igvnd_wDLY  heuristic_     5313.50      63.50      52.50     0         -      60.1
  scn_two_rows_medium_P5_R10_seed3   igvnd_wMOV  heuristic_      116.00      63.50      52.50     0         -      60.1
  scn_two_rows_medium_P5_R20_seed3   igvnd_wMK   heuristic_    13239.00     126.50     589.00     0         -      60.0
  scn_two_rows_medium_P5_R20_seed3   igvnd_wDLY  heuristic_    56030.50     130.50     559.00     0         -      60.1
  scn_two_rows_medium_P5_R20_seed3   igvnd_wMOV  heuristic_      693.50     133.50     560.00     0         -      60.2
  scn_two_rows_medium_P5_R30_seed3   igvnd_wMK   heuristic_    22744.50     209.50    1794.50     0         -      60.1
  scn_two_rows_medium_P5_R30_seed3   igvnd_wDLY  heuristic_   175276.50     226.50    1750.50     0         -      60.3
  scn_two_rows_medium_P5_R30_seed3   igvnd_wMOV  heuristic_     1970.00     224.50    1745.50     0         -      60.2
  scn_two_rows_medium_P5_R5_seed3    igvnd_wMK   heuristic_     3100.00      31.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed3    igvnd_wDLY  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed3    igvnd_wMOV  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R10_seed3    igvnd_wMK   heuristic_     6349.50      62.50      99.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed3    igvnd_wDLY  heuristic_    10012.50      62.50      99.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed3    igvnd_wMOV  heuristic_      162.00      62.50      99.50     0         -      60.0
  scn_two_rows_tight_P5_R20_seed3    igvnd_wMK   heuristic_    13332.00     126.50     682.00     0         -      60.2
  scn_two_rows_tight_P5_R20_seed3    igvnd_wDLY  heuristic_    70132.50     132.50     700.00     0         -      60.2
  scn_two_rows_tight_P5_R20_seed3    igvnd_wMOV  heuristic_      809.50     126.50     683.00     0         -      60.0
  scn_two_rows_tight_P5_R30_seed3    igvnd_wMK   heuristic_    23320.50     212.50    2070.50     0         -      60.1
  scn_two_rows_tight_P5_R30_seed3    igvnd_wDLY  heuristic_   190766.50     216.50    1905.50     0         -      60.1
  scn_two_rows_tight_P5_R30_seed3    igvnd_wMOV  heuristic_     2224.00     221.50    2002.50     0         -      60.1
  scn_two_rows_tight_P5_R5_seed3     igvnd_wMK   heuristic_     3100.00      31.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed3     igvnd_wDLY  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed3     igvnd_wMOV  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_chain_loose_P5_R10_seed4       igvnd_wMK   heuristic_     7088.50      70.50      32.50     6         -      60.0
  scn_chain_loose_P5_R10_seed4       igvnd_wDLY  heuristic_      345.50      81.50       2.50    14         -      60.0
  scn_chain_loose_P5_R10_seed4       igvnd_wMOV  heuristic_       93.00      81.50      11.50     0         -      60.0
  scn_chain_loose_P5_R20_seed4       igvnd_wMK   heuristic_    14342.50     136.50     658.50    34         -      60.2
  scn_chain_loose_P5_R20_seed4       igvnd_wDLY  heuristic_    44579.50     139.50     444.00    40         -      60.1
  scn_chain_loose_P5_R20_seed4       igvnd_wMOV  heuristic_      614.00     144.00     470.00     0         -      60.1
  scn_chain_loose_P5_R30_seed4       igvnd_wMK   heuristic_    25447.50     233.50    2045.50    52         -      60.3
  scn_chain_loose_P5_R30_seed4       igvnd_wDLY  heuristic_   184182.50     264.50    1838.50    68         -      60.5
  scn_chain_loose_P5_R30_seed4       igvnd_wMOV  heuristic_     2274.00     245.50    2028.50     0         -      60.4
  scn_chain_loose_P5_R5_seed4        igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed4        igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed4        igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_chain_medium_P5_R10_seed4      igvnd_wMK   heuristic_     7080.50      69.50     112.50    18         -      60.2
  scn_chain_medium_P5_R10_seed4      igvnd_wDLY  heuristic_     7645.50      81.50      75.50    14         -      60.0
  scn_chain_medium_P5_R10_seed4      igvnd_wMOV  heuristic_      165.00      81.50      83.50     0         -      60.0
  scn_chain_medium_P5_R20_seed4      igvnd_wMK   heuristic_    14258.50     134.50     784.50    24         -      60.1
  scn_chain_medium_P5_R20_seed4      igvnd_wDLY  heuristic_    66136.50     148.50     659.50    38         -      60.1
  scn_chain_medium_P5_R20_seed4      igvnd_wMOV  heuristic_      825.00     144.00     681.00     0         -      60.1
  scn_chain_medium_P5_R30_seed4      igvnd_wMK   heuristic_    26865.50     242.50    2569.50    46         -      60.2
  scn_chain_medium_P5_R30_seed4      igvnd_wDLY  heuristic_   222065.50     277.50    2217.50    38         -      60.3
  scn_chain_medium_P5_R30_seed4      igvnd_wMOV  heuristic_     2684.00     246.00    2438.00     0         -      60.2
  scn_chain_medium_P5_R5_seed4       igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed4       igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed4       igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_chain_tight_P5_R10_seed4       igvnd_wMK   heuristic_     7102.50      69.50     142.50    10         -      60.0
  scn_chain_tight_P5_R10_seed4       igvnd_wDLY  heuristic_    12637.50      75.50     125.50    12         -      60.0
  scn_chain_tight_P5_R10_seed4       igvnd_wMOV  heuristic_      216.00      81.50     134.50     0         -      60.0
  scn_chain_tight_P5_R20_seed4       igvnd_wMK   heuristic_    14639.00     137.00     895.00    44         -      60.1
  scn_chain_tight_P5_R20_seed4       igvnd_wDLY  heuristic_    82981.00     145.00     828.00    36         -      60.1
  scn_chain_tight_P5_R20_seed4       igvnd_wMOV  heuristic_      976.00     144.00     832.00     0         -      60.1
  scn_chain_tight_P5_R30_seed4       igvnd_wMK   heuristic_    27081.00     244.00    2617.00    64         -      60.3
  scn_chain_tight_P5_R30_seed4       igvnd_wDLY  heuristic_   245345.50     245.50    2451.00     0         -      60.3
  scn_chain_tight_P5_R30_seed4       igvnd_wMOV  heuristic_     2964.00     246.00    2718.00     0         -      60.1
  scn_chain_tight_P5_R5_seed4        igvnd_wMK   heuristic_     4402.00      44.00       2.00     0         -      60.0
  scn_chain_tight_P5_R5_seed4        igvnd_wDLY  heuristic_       47.00      45.00       0.00     2         -      60.0
  scn_chain_tight_P5_R5_seed4        igvnd_wMOV  heuristic_       46.00      44.00       2.00     0         -      60.0
  scn_hub_loose_P5_R10_seed4         igvnd_wMK   heuristic_     6786.50      67.50      32.50     4         -      60.0
  scn_hub_loose_P5_R10_seed4         igvnd_wDLY  heuristic_      529.50      79.50       4.50     0         -      60.2
  scn_hub_loose_P5_R10_seed4         igvnd_wMOV  heuristic_       83.00      76.50       6.50     0         -      60.1
  scn_hub_loose_P5_R20_seed4         igvnd_wMK   heuristic_    13291.00     127.50     541.00     0         -      60.1
  scn_hub_loose_P5_R20_seed4         igvnd_wDLY  heuristic_    39033.50     133.50     389.00     0         -      60.2
  scn_hub_loose_P5_R20_seed4         igvnd_wMOV  heuristic_      520.50     134.50     386.00     0         -      60.1
  scn_hub_loose_P5_R30_seed4         igvnd_wMK   heuristic_    25120.50     229.50    2170.50     0         -      60.3
  scn_hub_loose_P5_R30_seed4         igvnd_wDLY  heuristic_   155670.50     254.50    1553.50    66         -      60.3
  scn_hub_loose_P5_R30_seed4         igvnd_wMOV  heuristic_     2152.50     240.00    1912.50     0         -      60.1
  scn_hub_loose_P5_R5_seed4          igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed4          igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed4          igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_hub_medium_P5_R10_seed4        igvnd_wMK   heuristic_     6848.50      67.50      94.50     4         -      60.0
  scn_hub_medium_P5_R10_seed4        igvnd_wDLY  heuristic_     7030.50      72.50      69.50     8         -      60.0
  scn_hub_medium_P5_R10_seed4        igvnd_wMOV  heuristic_      150.00      76.50      73.50     0         -      60.0
  scn_hub_medium_P5_R20_seed4        igvnd_wMK   heuristic_    13517.00     127.50     767.00     0         -      60.1
  scn_hub_medium_P5_R20_seed4        igvnd_wDLY  heuristic_    59634.50     134.50     595.00     0         -      60.1
  scn_hub_medium_P5_R20_seed4        igvnd_wMOV  heuristic_      725.00     133.50     591.50     0         -      60.1
  scn_hub_medium_P5_R30_seed4        igvnd_wMK   heuristic_    25484.50     229.50    2534.50     0         -      60.6
  scn_hub_medium_P5_R30_seed4        igvnd_wDLY  heuristic_   177217.50     217.50    1770.00     0         -      60.4
  scn_hub_medium_P5_R30_seed4        igvnd_wMOV  heuristic_     2305.00     230.50    2074.50     0         -      60.1
  scn_hub_medium_P5_R5_seed4         igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed4         igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed4         igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_hub_tight_P5_R10_seed4         igvnd_wMK   heuristic_     6891.50      67.50     137.50     4         -      60.0
  scn_hub_tight_P5_R10_seed4         igvnd_wDLY  heuristic_    12430.50      72.50     123.50     8         -      60.0
  scn_hub_tight_P5_R10_seed4         igvnd_wMOV  heuristic_      201.00      76.50     124.50     0         -      60.0
  scn_hub_tight_P5_R20_seed4         igvnd_wMK   heuristic_    13642.00     127.50     892.00     0         -      60.1
  scn_hub_tight_P5_R20_seed4         igvnd_wDLY  heuristic_    73334.50     134.50     732.00     0         -      60.4
  scn_hub_tight_P5_R20_seed4         igvnd_wMOV  heuristic_      875.50     135.50     740.00     0         -      60.1
  scn_hub_tight_P5_R30_seed4         igvnd_wMK   heuristic_    25740.50     229.50    2790.50     0         -      60.3
  scn_hub_tight_P5_R30_seed4         igvnd_wDLY  heuristic_   237897.00     247.00    2376.50     0         -      60.3
  scn_hub_tight_P5_R30_seed4         igvnd_wMOV  heuristic_     2682.50     237.00    2445.50     0         -      60.1
  scn_hub_tight_P5_R5_seed4          igvnd_wMK   heuristic_     4402.00      44.00       2.00     0         -      60.0
  scn_hub_tight_P5_R5_seed4          igvnd_wDLY  heuristic_       46.00      44.00       0.00     2         -      60.0
  scn_hub_tight_P5_R5_seed4          igvnd_wMOV  heuristic_       46.00      44.00       2.00     0         -      60.0
  scn_none_tight_P5_R10_seed4        igvnd_wMK   heuristic_     6780.50      66.50     130.50     0         -      60.0
  scn_none_tight_P5_R10_seed4        igvnd_wDLY  heuristic_    11622.50      72.50     115.50     0         -      60.0
  scn_none_tight_P5_R10_seed4        igvnd_wMOV  heuristic_      188.00      72.50     115.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed4    igvnd_wMK   heuristic_     6680.50      66.50      30.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed4    igvnd_wDLY  heuristic_       80.50      76.50       0.00     4         -      60.0
  scn_two_rows_loose_P5_R10_seed4    igvnd_wMOV  heuristic_       74.50      72.50       2.00     0         -      60.0
  scn_two_rows_loose_P5_R20_seed4    igvnd_wMK   heuristic_    13051.50     126.50     401.50     0         -      60.0
  scn_two_rows_loose_P5_R20_seed4    igvnd_wDLY  heuristic_    37937.50     137.50     378.00     0         -      60.1
  scn_two_rows_loose_P5_R20_seed4    igvnd_wMOV  heuristic_      508.50     137.00     371.50     0         -      60.0
  scn_two_rows_loose_P5_R30_seed4    igvnd_wMK   heuristic_    22794.00     212.50    1544.00     0         -      60.3
  scn_two_rows_loose_P5_R30_seed4    igvnd_wDLY  heuristic_   134572.50     222.50    1343.50     0         -      60.1
  scn_two_rows_loose_P5_R30_seed4    igvnd_wMOV  heuristic_     1573.50     211.50    1362.00     0         -      60.1
  scn_two_rows_loose_P5_R5_seed4     igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed4     igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed4     igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R10_seed4   igvnd_wMK   heuristic_     6737.50      66.50      87.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed4   igvnd_wDLY  heuristic_     6522.50      72.50      64.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed4   igvnd_wMOV  heuristic_      137.00      72.50      64.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed4   igvnd_wMK   heuristic_    13227.00     125.50     677.00     0         -      60.1
  scn_two_rows_medium_P5_R20_seed4   igvnd_wDLY  heuristic_    55228.50     128.50     551.00     0         -      60.2
  scn_two_rows_medium_P5_R20_seed4   igvnd_wMOV  heuristic_      702.50     129.50     573.00     0         -      60.0
  scn_two_rows_medium_P5_R30_seed4   igvnd_wMK   heuristic_    23375.00     214.50    1925.00     0         -      60.1
  scn_two_rows_medium_P5_R30_seed4   igvnd_wDLY  heuristic_   176383.50     233.50    1761.50     0         -      60.1
  scn_two_rows_medium_P5_R30_seed4   igvnd_wMOV  heuristic_     2065.50     228.50    1837.00     0         -      60.2
  scn_two_rows_medium_P5_R5_seed4    igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed4    igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed4    igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R10_seed4    igvnd_wMK   heuristic_     6780.50      66.50     130.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed4    igvnd_wDLY  heuristic_    11622.50      72.50     115.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed4    igvnd_wMOV  heuristic_      188.00      72.50     115.50     0         -      60.0
  scn_two_rows_tight_P5_R20_seed4    igvnd_wMK   heuristic_    13220.00     124.50     770.00     0         -      60.1
  scn_two_rows_tight_P5_R20_seed4    igvnd_wDLY  heuristic_    68527.50     127.50     684.00     0         -      60.1
  scn_two_rows_tight_P5_R20_seed4    igvnd_wMOV  heuristic_      837.50     129.50     708.00     0         -      60.0
  scn_two_rows_tight_P5_R30_seed4    igvnd_wMK   heuristic_    23634.50     214.50    2184.50     0         -      60.1
  scn_two_rows_tight_P5_R30_seed4    igvnd_wDLY  heuristic_   200863.50     213.50    2006.50     0         -      60.0
  scn_two_rows_tight_P5_R30_seed4    igvnd_wMOV  heuristic_     2242.00     227.50    2014.50     0         -      60.0
  scn_two_rows_tight_P5_R5_seed4     igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed4     igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed4     igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_chain_loose_P5_R10_seed5       igvnd_wMK   heuristic_     5883.00      58.50      19.00    14         -      60.0
  scn_chain_loose_P5_R10_seed5       igvnd_wDLY  heuristic_      279.50      69.50       2.00    10         -      60.0
  scn_chain_loose_P5_R10_seed5       igvnd_wMOV  heuristic_       69.00      63.00       6.00     0         -      60.0
  scn_chain_loose_P5_R20_seed5       igvnd_wMK   heuristic_    13463.00     129.00     525.00    38         -      60.1
  scn_chain_loose_P5_R20_seed5       igvnd_wDLY  heuristic_    39772.00     138.00     396.00    34         -      60.0
  scn_chain_loose_P5_R20_seed5       igvnd_wMOV  heuristic_      646.50     148.00     498.50     0         -      60.1
  scn_chain_loose_P5_R30_seed5       igvnd_wMK   heuristic_    26285.00     242.50    1971.00    64         -      60.3
  scn_chain_loose_P5_R30_seed5       igvnd_wDLY  heuristic_   157932.00     254.00    1576.00    78         -      60.3
  scn_chain_loose_P5_R30_seed5       igvnd_wMOV  heuristic_     2147.00     242.00    1905.00     0         -      60.5
  scn_chain_loose_P5_R5_seed5        igvnd_wMK   heuristic_     3200.00      32.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed5        igvnd_wDLY  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed5        igvnd_wMOV  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_chain_medium_P5_R10_seed5      igvnd_wMK   heuristic_     5926.50      58.50      62.50    14         -      60.0
  scn_chain_medium_P5_R10_seed5      igvnd_wDLY  heuristic_     5376.00      66.00      53.00    10         -      60.0
  scn_chain_medium_P5_R10_seed5      igvnd_wMOV  heuristic_      129.00      63.00      66.00     0         -      60.0
  scn_chain_medium_P5_R20_seed5      igvnd_wMK   heuristic_    14015.00     132.50     729.00    36         -      60.2
  scn_chain_medium_P5_R20_seed5      igvnd_wDLY  heuristic_    59830.00     140.00     596.50    40         -      60.1
  scn_chain_medium_P5_R20_seed5      igvnd_wMOV  heuristic_      844.50     146.50     698.00     0         -      60.1
  scn_chain_medium_P5_R30_seed5      igvnd_wMK   heuristic_    26712.00     241.50    2490.00    72         -      60.5
  scn_chain_medium_P5_R30_seed5      igvnd_wDLY  heuristic_   217674.50     256.50    2173.50    68         -      60.4
  scn_chain_medium_P5_R30_seed5      igvnd_wMOV  heuristic_     2547.50     267.00    2280.50     0         -      60.4
  scn_chain_medium_P5_R5_seed5       igvnd_wMK   heuristic_     3200.00      32.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed5       igvnd_wDLY  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed5       igvnd_wMOV  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_chain_tight_P5_R10_seed5       igvnd_wMK   heuristic_     5982.00      58.50     116.00    16         -      60.0
  scn_chain_tight_P5_R10_seed5       igvnd_wDLY  heuristic_    10033.50      67.50      99.50    16         -      60.0
  scn_chain_tight_P5_R10_seed5       igvnd_wMOV  heuristic_      190.00      63.00     127.00     0         -      60.0
  scn_chain_tight_P5_R20_seed5       igvnd_wMK   heuristic_    14242.50     134.00     792.50    50         -      60.1
  scn_chain_tight_P5_R20_seed5       igvnd_wDLY  heuristic_    69686.00     144.00     695.00    42         -      60.0
  scn_chain_tight_P5_R20_seed5       igvnd_wMOV  heuristic_      986.50     142.50     844.00     0         -      60.1
  scn_chain_tight_P5_R30_seed5       igvnd_wMK   heuristic_    27664.50     249.00    2764.50     0         -      60.3
  scn_chain_tight_P5_R30_seed5       igvnd_wDLY  heuristic_   253744.00     274.00    2534.00    70         -      60.2
  scn_chain_tight_P5_R30_seed5       igvnd_wMOV  heuristic_     2873.00     242.00    2631.00     0         -      60.4
  scn_chain_tight_P5_R5_seed5        igvnd_wMK   heuristic_     3202.00      32.00       0.00     2         -      60.0
  scn_chain_tight_P5_R5_seed5        igvnd_wDLY  heuristic_       34.00      32.00       0.00     2         -      60.0
  scn_chain_tight_P5_R5_seed5        igvnd_wMOV  heuristic_       37.00      32.00       5.00     0         -      60.0
  scn_hub_loose_P5_R10_seed5         igvnd_wMK   heuristic_     5967.00      59.50      17.00     0         -      60.0
  scn_hub_loose_P5_R10_seed5         igvnd_wDLY  heuristic_      562.50      62.50       5.00     0         -      60.0
  scn_hub_loose_P5_R10_seed5         igvnd_wMOV  heuristic_       67.50      61.50       6.00     0         -      60.0
  scn_hub_loose_P5_R20_seed5         igvnd_wMK   heuristic_    13287.00     128.50     401.00    36         -      60.3
  scn_hub_loose_P5_R20_seed5         igvnd_wDLY  heuristic_    33673.50     123.50     335.50     0         -      60.0
  scn_hub_loose_P5_R20_seed5         igvnd_wMOV  heuristic_      501.50     126.50     375.00     0         -      60.1
  scn_hub_loose_P5_R30_seed5         igvnd_wMK   heuristic_    24933.50     232.50    1605.50    78         -      60.1
  scn_hub_loose_P5_R30_seed5         igvnd_wDLY  heuristic_   153696.00     244.00    1534.00    52         -      60.4
  scn_hub_loose_P5_R30_seed5         igvnd_wMOV  heuristic_     1786.00     224.00    1562.00     0         -      60.1
  scn_hub_loose_P5_R5_seed5          igvnd_wMK   heuristic_     3200.00      32.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed5          igvnd_wDLY  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed5          igvnd_wMOV  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_hub_medium_P5_R10_seed5        igvnd_wMK   heuristic_     6011.50      59.50      61.50     0         -      60.0
  scn_hub_medium_P5_R10_seed5        igvnd_wDLY  heuristic_     5321.50      59.50      52.50    12         -      60.0
  scn_hub_medium_P5_R10_seed5        igvnd_wMOV  heuristic_      116.00      60.50      55.50     0         -      60.0
  scn_hub_medium_P5_R20_seed5        igvnd_wMK   heuristic_    12959.00     123.50     609.00     0         -      60.1
  scn_hub_medium_P5_R20_seed5        igvnd_wDLY  heuristic_    52813.00     133.00     526.50    30         -      60.1
  scn_hub_medium_P5_R20_seed5        igvnd_wMOV  heuristic_      668.50     124.50     544.00     0         -      60.1
  scn_hub_medium_P5_R30_seed5        igvnd_wMK   heuristic_    25271.00     231.50    2059.00    62         -      60.3
  scn_hub_medium_P5_R30_seed5        igvnd_wDLY  heuristic_   190405.00     239.00    1901.00    66         -      60.4
  scn_hub_medium_P5_R30_seed5        igvnd_wMOV  heuristic_     2279.00     247.00    2032.00     0         -      60.3
  scn_hub_medium_P5_R5_seed5         igvnd_wMK   heuristic_     3200.00      32.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed5         igvnd_wDLY  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed5         igvnd_wMOV  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_hub_tight_P5_R10_seed5         igvnd_wMK   heuristic_     6058.50      59.50     108.50     0         -      60.2
  scn_hub_tight_P5_R10_seed5         igvnd_wDLY  heuristic_    10121.50      59.50     100.50    12         -      60.0
  scn_hub_tight_P5_R10_seed5         igvnd_wMOV  heuristic_      164.00      60.50     103.50     0         -      60.0
  scn_hub_tight_P5_R20_seed5         igvnd_wMK   heuristic_    13096.00     123.50     746.00     0         -      60.1
  scn_hub_tight_P5_R20_seed5         igvnd_wDLY  heuristic_    64824.50     124.50     647.00     0         -      60.1
  scn_hub_tight_P5_R20_seed5         igvnd_wMOV  heuristic_      796.50     140.00     656.50     0         -      60.1
  scn_hub_tight_P5_R30_seed5         igvnd_wMK   heuristic_    25380.50     230.00    2328.50    52         -      60.2
  scn_hub_tight_P5_R30_seed5         igvnd_wDLY  heuristic_   217509.00     251.00    2172.00    58         -      60.4
  scn_hub_tight_P5_R30_seed5         igvnd_wMOV  heuristic_     2363.00     220.50    2142.50     0         -      60.2
  scn_hub_tight_P5_R5_seed5          igvnd_wMK   heuristic_     3202.00      32.00       2.00     0         -      60.0
  scn_hub_tight_P5_R5_seed5          igvnd_wDLY  heuristic_      136.00      32.00       1.00     4         -      60.0
  scn_hub_tight_P5_R5_seed5          igvnd_wMOV  heuristic_       34.00      32.00       2.00     0         -      60.0
  scn_none_tight_P5_R10_seed5        igvnd_wMK   heuristic_     5635.50      55.50      85.50     0         -      60.0
  scn_none_tight_P5_R10_seed5        igvnd_wDLY  heuristic_     8605.50      55.50      85.50     0         -      60.0
  scn_none_tight_P5_R10_seed5        igvnd_wMOV  heuristic_      141.00      55.50      85.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed5    igvnd_wMK   heuristic_     5571.00      55.50      17.00     4         -      60.0
  scn_two_rows_loose_P5_R10_seed5    igvnd_wDLY  heuristic_       59.50      59.50       0.00     0         -      60.1
  scn_two_rows_loose_P5_R10_seed5    igvnd_wMOV  heuristic_       59.50      59.50       0.00     0         -      60.0
  scn_two_rows_loose_P5_R20_seed5    igvnd_wMK   heuristic_    12358.00     120.50     308.00     0         -      60.1
  scn_two_rows_loose_P5_R20_seed5    igvnd_wDLY  heuristic_    28518.50     118.50     284.00     0         -      60.0
  scn_two_rows_loose_P5_R20_seed5    igvnd_wMOV  heuristic_      419.50     122.50     297.00     0         -      60.1
  scn_two_rows_loose_P5_R30_seed5    igvnd_wMK   heuristic_    23888.00     223.00    1588.00     0         -      60.1
  scn_two_rows_loose_P5_R30_seed5    igvnd_wDLY  heuristic_   141540.00     240.00    1413.00     0         -      60.1
  scn_two_rows_loose_P5_R30_seed5    igvnd_wMOV  heuristic_     1544.00     216.50    1327.50     0         -      60.2
  scn_two_rows_loose_P5_R5_seed5     igvnd_wMK   heuristic_     3200.00      32.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed5     igvnd_wDLY  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed5     igvnd_wMOV  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R10_seed5   igvnd_wMK   heuristic_     5602.50      55.50      52.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed5   igvnd_wDLY  heuristic_     4506.50      56.50      44.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed5   igvnd_wMOV  heuristic_      101.00      56.50      44.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed5   igvnd_wMK   heuristic_    12543.50     120.50     493.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed5   igvnd_wDLY  heuristic_    48233.50     125.50     481.00     8         -      60.2
  scn_two_rows_medium_P5_R20_seed5   igvnd_wMOV  heuristic_      611.50     123.50     488.00     0         -      60.0
  scn_two_rows_medium_P5_R30_seed5   igvnd_wMK   heuristic_    23861.50     219.50    1911.50     0         -      61.0
  scn_two_rows_medium_P5_R30_seed5   igvnd_wDLY  heuristic_   179036.50     236.50    1788.00     0         -      60.1
  scn_two_rows_medium_P5_R30_seed5   igvnd_wMOV  heuristic_     1936.00     227.50    1708.50     0         -      60.2
  scn_two_rows_medium_P5_R5_seed5    igvnd_wMK   heuristic_     3200.00      32.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed5    igvnd_wDLY  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed5    igvnd_wMOV  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R10_seed5    igvnd_wMK   heuristic_     5644.50      55.50      94.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed5    igvnd_wDLY  heuristic_     8906.50      56.50      88.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed5    igvnd_wMOV  heuristic_      145.00      56.50      88.50     0         -      60.0
