==================================================================
  EXPERIMENT CONFIGURATIONS  (3 experiments)
  Code state (git): 1269c32
  Instance order  : by seed, then config (seed1 of all types first)
==================================================================
  Shared parameters:
    time_limit_s=60               NoRelHeurTime=0
    MIPGap=0.0                    seed=1

  Per-experiment parameters:
  Label       Solver                      weight_makespan  weight_delay  weight_movements
  scn_two_rows_loose_P5_R30_seed3    igvnd_wMOV  heuristic_     1540.50     218.50    1322.00     0         -      61.3
  scn_two_rows_loose_P5_R5_seed3     igvnd_wMK   heuristic_     3100.00      31.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed3     igvnd_wDLY  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed3     igvnd_wMOV  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R10_seed3   igvnd_wMK   heuristic_     6305.50      62.50      55.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed3   igvnd_wDLY  heuristic_     5313.50      63.50      52.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed3   igvnd_wMOV  heuristic_      116.00      63.50      52.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed3   igvnd_wMK   heuristic_    13208.00     126.50     558.00     0         -      60.1
  scn_two_rows_medium_P5_R20_seed3   igvnd_wDLY  heuristic_    56385.50     127.50     562.50     8         -      60.1
  scn_two_rows_medium_P5_R20_seed3   igvnd_wMOV  heuristic_      675.00     130.50     544.50     0         -      60.1
  scn_two_rows_medium_P5_R30_seed3   igvnd_wMK   heuristic_    22714.50     209.50    1764.50     0         -      61.6
  scn_two_rows_medium_P5_R30_seed3   igvnd_wDLY  heuristic_   171772.50     222.50    1715.50     0         -      60.4
  scn_two_rows_medium_P5_R30_seed3   igvnd_wMOV  heuristic_     1854.00     213.50    1640.50     0         -      61.6
  scn_two_rows_medium_P5_R5_seed3    igvnd_wMK   heuristic_     3100.00      31.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed3    igvnd_wDLY  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed3    igvnd_wMOV  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R10_seed3    igvnd_wMK   heuristic_     6349.50      62.50      99.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed3    igvnd_wDLY  heuristic_    10012.50      62.50      99.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed3    igvnd_wMOV  heuristic_      162.00      62.50      99.50     0         -      60.0
  scn_two_rows_tight_P5_R20_seed3    igvnd_wMK   heuristic_    13482.00     127.50     732.00     0         -      60.3
  scn_two_rows_tight_P5_R20_seed3    igvnd_wDLY  heuristic_    70028.50     128.50     699.00     0         -      60.1
  scn_two_rows_tight_P5_R20_seed3    igvnd_wMOV  heuristic_      846.50     133.50     713.00     0         -      60.1
  scn_two_rows_tight_P5_R30_seed3    igvnd_wMK   heuristic_    22787.50     208.50    1937.50     0         -      61.5
  scn_two_rows_tight_P5_R30_seed3    igvnd_wDLY  heuristic_   189957.50     207.50    1897.50     0         -      60.9
  scn_two_rows_tight_P5_R30_seed3    igvnd_wMOV  heuristic_     2208.00     218.50    1989.50     0         -      60.5
  scn_two_rows_tight_P5_R5_seed3     igvnd_wMK   heuristic_     3100.00      31.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed3     igvnd_wDLY  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed3     igvnd_wMOV  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_chain_loose_P5_R10_seed4       igvnd_wMK   heuristic_     7101.50      70.50      39.50    12         -      60.0
  scn_chain_loose_P5_R10_seed4       igvnd_wDLY  heuristic_      345.50      81.50       2.50    14         -      60.0
  scn_chain_loose_P5_R10_seed4       igvnd_wMOV  heuristic_       93.00      81.50      11.50     0         -      60.0
  scn_chain_loose_P5_R20_seed4       igvnd_wMK   heuristic_    14118.00     135.50     538.00    30         -      60.4
  scn_chain_loose_P5_R20_seed4       igvnd_wDLY  heuristic_    41785.00     149.00     416.00    36         -      60.3
  scn_chain_loose_P5_R20_seed4       igvnd_wMOV  heuristic_      614.00     144.00     470.00     0         -      60.5
  scn_chain_loose_P5_R30_seed4       igvnd_wMK   heuristic_    25818.50     238.50    1890.50    78         -      62.2
  scn_chain_loose_P5_R30_seed4       igvnd_wDLY  heuristic_   169213.50     255.50    1689.00    58         -      61.4
  scn_chain_loose_P5_R30_seed4       igvnd_wMOV  heuristic_     2191.50     273.00    1918.50     0         -      61.0
  scn_chain_loose_P5_R5_seed4        igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed4        igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed4        igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_chain_medium_P5_R10_seed4      igvnd_wMK   heuristic_     7083.00      69.50     113.00    20         -      60.0
  scn_chain_medium_P5_R10_seed4      igvnd_wDLY  heuristic_     7543.50      81.50      74.50    12         -      60.1
  scn_chain_medium_P5_R10_seed4      igvnd_wMOV  heuristic_      165.00      81.50      83.50     0         -      60.1
  scn_chain_medium_P5_R20_seed4      igvnd_wMK   heuristic_    14694.00     140.00     676.00    18         -      60.4
  scn_chain_medium_P5_R20_seed4      igvnd_wDLY  heuristic_    67996.00     148.00     678.00    48         -      60.2
  scn_chain_medium_P5_R20_seed4      igvnd_wMOV  heuristic_      825.00     144.00     681.00     0         -      60.0
  scn_chain_medium_P5_R30_seed4      igvnd_wMK   heuristic_    25436.50     232.00    2158.50    78         -      63.1
  scn_chain_medium_P5_R30_seed4      igvnd_wDLY  heuristic_   207760.50     244.50    2074.50    66         -      60.5
  scn_chain_medium_P5_R30_seed4      igvnd_wMOV  heuristic_     2641.00     255.50    2385.50     0         -      60.5
  scn_chain_medium_P5_R5_seed4       igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed4       igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed4       igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_chain_tight_P5_R10_seed4       igvnd_wMK   heuristic_     7193.00      70.50     135.00     8         -      60.0
  scn_chain_tight_P5_R10_seed4       igvnd_wDLY  heuristic_    12840.50      84.50     127.50     6         -      60.0
  scn_chain_tight_P5_R10_seed4       igvnd_wMOV  heuristic_      216.00      81.50     134.50     0         -      60.0
  scn_chain_tight_P5_R20_seed4       igvnd_wMK   heuristic_    14561.50     137.00     823.50    38         -      60.2
  scn_chain_tight_P5_R20_seed4       igvnd_wDLY  heuristic_    78921.50     133.50     787.50    38         -      60.2
  scn_chain_tight_P5_R20_seed4       igvnd_wMOV  heuristic_      976.00     144.00     832.00     0         -      60.3
  scn_chain_tight_P5_R30_seed4       igvnd_wMK   heuristic_    25943.50     233.50    2533.50    60         -      62.1
  scn_chain_tight_P5_R30_seed4       igvnd_wDLY  heuristic_   234117.50     245.50    2338.00    72         -      60.5
  scn_chain_tight_P5_R30_seed4       igvnd_wMOV  heuristic_     2903.50     255.00    2648.50     0         -      60.4
  scn_chain_tight_P5_R5_seed4        igvnd_wMK   heuristic_     4402.00      44.00       2.00     0         -      60.0
  scn_chain_tight_P5_R5_seed4        igvnd_wDLY  heuristic_       47.00      45.00       0.00     2         -      60.0
  scn_chain_tight_P5_R5_seed4        igvnd_wMOV  heuristic_       46.00      44.00       2.00     0         -      60.0
  scn_hub_loose_P5_R10_seed4         igvnd_wMK   heuristic_     6786.50      67.50      32.50     4         -      60.0
  scn_hub_loose_P5_R10_seed4         igvnd_wDLY  heuristic_      529.50      79.50       4.50     0         -      60.0
  scn_hub_loose_P5_R10_seed4         igvnd_wMOV  heuristic_       83.00      76.50       6.50     0         -      60.0
  scn_hub_loose_P5_R20_seed4         igvnd_wMK   heuristic_    13595.50     131.50     445.50     0         -      60.5
  scn_hub_loose_P5_R20_seed4         igvnd_wDLY  heuristic_    38434.50     134.50     383.00     0         -      60.1
  scn_hub_loose_P5_R20_seed4         igvnd_wMOV  heuristic_      541.00     135.50     405.50     0         -      60.4
  scn_hub_loose_P5_R30_seed4         igvnd_wMK   heuristic_    25152.50     230.50    2102.50     0         -      61.6
  scn_hub_loose_P5_R30_seed4         igvnd_wDLY  heuristic_   152519.50     219.50    1523.00     0         -      60.2
  scn_hub_loose_P5_R30_seed4         igvnd_wMOV  heuristic_     1694.50     220.50    1474.00     0         -      60.1
  scn_hub_loose_P5_R5_seed4          igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed4          igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed4          igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_hub_medium_P5_R10_seed4        igvnd_wMK   heuristic_     6848.50      67.50      94.50     4         -      60.0
  scn_hub_medium_P5_R10_seed4        igvnd_wDLY  heuristic_     7030.50      72.50      69.50     8         -      60.0
  scn_hub_medium_P5_R10_seed4        igvnd_wMOV  heuristic_      150.00      76.50      73.50     0         -      60.0
  scn_hub_medium_P5_R20_seed4        igvnd_wMK   heuristic_    13737.00     131.50     583.00     4         -      60.1
  scn_hub_medium_P5_R20_seed4        igvnd_wDLY  heuristic_    58733.50     133.50     586.00     0         -      60.4
  scn_hub_medium_P5_R20_seed4        igvnd_wMOV  heuristic_      720.50     132.50     588.00     0         -      60.4
  scn_hub_medium_P5_R30_seed4        igvnd_wMK   heuristic_    25950.00     238.00    2082.00    68         -      61.9
  scn_hub_medium_P5_R30_seed4        igvnd_wDLY  heuristic_   187272.50     222.50    1870.50     0         -      61.3
  scn_hub_medium_P5_R30_seed4        igvnd_wMOV  heuristic_     2161.00     236.00    1925.00     0         -      60.2
  scn_hub_medium_P5_R5_seed4         igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed4         igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed4         igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_hub_tight_P5_R10_seed4         igvnd_wMK   heuristic_     6891.50      67.50     137.50     4         -      60.1
  scn_hub_tight_P5_R10_seed4         igvnd_wDLY  heuristic_    12430.50      72.50     123.50     8         -      60.0
  scn_hub_tight_P5_R10_seed4         igvnd_wMOV  heuristic_      201.00      76.50     124.50     0         -      60.1
  scn_hub_tight_P5_R20_seed4         igvnd_wMK   heuristic_    13819.00     130.50     753.00    16         -      60.1
  scn_hub_tight_P5_R20_seed4         igvnd_wDLY  heuristic_    73231.50     131.50     731.00     0         -      60.1
  scn_hub_tight_P5_R20_seed4         igvnd_wMOV  heuristic_      855.50     134.50     721.00     0         -      60.3
  scn_hub_tight_P5_R30_seed4         igvnd_wMK   heuristic_    25876.50     233.00    2510.50    66         -      61.7
  scn_hub_tight_P5_R30_seed4         igvnd_wDLY  heuristic_   221577.50     227.50    2213.50     0         -      60.4
  scn_hub_tight_P5_R30_seed4         igvnd_wMOV  heuristic_     2529.00     242.00    2287.00     0         -      60.5
  scn_hub_tight_P5_R5_seed4          igvnd_wMK   heuristic_     4402.00      44.00       2.00     0         -      60.4
  scn_hub_tight_P5_R5_seed4          igvnd_wDLY  heuristic_       46.00      44.00       0.00     2         -      60.0
  scn_hub_tight_P5_R5_seed4          igvnd_wMOV  heuristic_       46.00      44.00       2.00     0         -      60.0
  scn_none_tight_P5_R10_seed4        igvnd_wMK   heuristic_     6780.50      66.50     130.50     0         -      65.7
  scn_none_tight_P5_R10_seed4        igvnd_wDLY  heuristic_    11622.50      72.50     115.50     0         -      60.0
  scn_none_tight_P5_R10_seed4        igvnd_wMOV  heuristic_      188.00      72.50     115.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed4    igvnd_wMK   heuristic_     6680.50      66.50      30.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed4    igvnd_wDLY  heuristic_       81.50      81.50       0.00     0         -      60.0
  scn_two_rows_loose_P5_R10_seed4    igvnd_wMOV  heuristic_       74.50      72.50       2.00     0         -      60.0
  scn_two_rows_loose_P5_R20_seed4    igvnd_wMK   heuristic_    13019.00     125.50     469.00     0         -      60.1
  scn_two_rows_loose_P5_R20_seed4    igvnd_wDLY  heuristic_    36783.50     133.50     366.50     0         -      60.1
  scn_two_rows_loose_P5_R20_seed4    igvnd_wMOV  heuristic_      488.50     127.50     361.00     0         -      60.0
  scn_two_rows_loose_P5_R30_seed4    igvnd_wMK   heuristic_    23226.50     217.50    1476.50     0         -      60.7
  scn_two_rows_loose_P5_R30_seed4    igvnd_wDLY  heuristic_   145252.50     224.50    1450.00    28         -      60.8
  scn_two_rows_loose_P5_R30_seed4    igvnd_wMOV  heuristic_     1674.00     232.00    1442.00     0         -      60.1
  scn_two_rows_loose_P5_R5_seed4     igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed4     igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed4     igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R10_seed4   igvnd_wMK   heuristic_     6737.50      66.50      87.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed4   igvnd_wDLY  heuristic_     6522.50      72.50      64.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed4   igvnd_wMOV  heuristic_      137.00      72.50      64.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed4   igvnd_wMK   heuristic_    13105.00     124.50     655.00     0         -      60.0
  scn_two_rows_medium_P5_R20_seed4   igvnd_wDLY  heuristic_    57432.50     132.50     573.00     0         -      60.1
  scn_two_rows_medium_P5_R20_seed4   igvnd_wMOV  heuristic_      688.50     130.50     558.00     0         -      60.1
  scn_two_rows_medium_P5_R30_seed4   igvnd_wMK   heuristic_    23878.00     221.00    1778.00     0         -      60.2
  scn_two_rows_medium_P5_R30_seed4   igvnd_wDLY  heuristic_   176519.50     219.50    1763.00     0         -      60.7
  scn_two_rows_medium_P5_R30_seed4   igvnd_wMOV  heuristic_     1967.00     217.50    1749.50     0         -      60.1
  scn_two_rows_medium_P5_R5_seed4    igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed4    igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed4    igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R10_seed4    igvnd_wMK   heuristic_     6780.50      66.50     130.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed4    igvnd_wDLY  heuristic_    11622.50      72.50     115.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed4    igvnd_wMOV  heuristic_      188.00      72.50     115.50     0         -      60.0
  scn_two_rows_tight_P5_R20_seed4    igvnd_wMK   heuristic_    13281.00     125.50     723.00     8         -      60.1
  scn_two_rows_tight_P5_R20_seed4    igvnd_wDLY  heuristic_    69932.50     132.50     698.00     0         -      60.2
  scn_two_rows_tight_P5_R20_seed4    igvnd_wMOV  heuristic_      831.50     130.50     701.00     0         -      60.2
  scn_two_rows_tight_P5_R30_seed4    igvnd_wMK   heuristic_    23863.00     217.50    2087.00    26         -      60.8
  scn_two_rows_tight_P5_R30_seed4    igvnd_wDLY  heuristic_   203068.50     218.50    2028.50     0         -      60.6
  scn_two_rows_tight_P5_R30_seed4    igvnd_wMOV  heuristic_     2260.00     231.00    2029.00     0         -      60.1
  scn_two_rows_tight_P5_R5_seed4     igvnd_wMK   heuristic_     4400.00      44.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed4     igvnd_wDLY  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed4     igvnd_wMOV  heuristic_       44.00      44.00       0.00     0         -      60.0
  scn_chain_loose_P5_R10_seed5       igvnd_wMK   heuristic_     5909.00      58.50      39.00    20         -      60.0
  scn_chain_loose_P5_R10_seed5       igvnd_wDLY  heuristic_      130.50      66.50       0.50    14         -      60.0
  scn_chain_loose_P5_R10_seed5       igvnd_wMOV  heuristic_       69.00      63.00       6.00     0         -      60.0
  scn_chain_loose_P5_R20_seed5       igvnd_wMK   heuristic_    13309.00     128.50     433.00    26         -      60.1
  scn_chain_loose_P5_R20_seed5       igvnd_wDLY  heuristic_    35126.00     136.00     349.50    40         -      60.4
  scn_chain_loose_P5_R20_seed5       igvnd_wMOV  heuristic_      606.00     152.50     453.50     0         -      60.2
  scn_chain_loose_P5_R30_seed5       igvnd_wMK   heuristic_    25404.00     235.00    1838.00    66         -      60.8
  scn_chain_loose_P5_R30_seed5       igvnd_wDLY  heuristic_   169954.00     240.00    1696.50    64         -      60.9
  scn_chain_loose_P5_R30_seed5       igvnd_wMOV  heuristic_     2147.00     242.00    1905.00     0         -      61.7
  scn_chain_loose_P5_R5_seed5        igvnd_wMK   heuristic_     3200.00      32.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed5        igvnd_wDLY  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed5        igvnd_wMOV  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_chain_medium_P5_R10_seed5      igvnd_wMK   heuristic_     5922.50      58.50      60.50    12         -      60.0
  scn_chain_medium_P5_R10_seed5      igvnd_wDLY  heuristic_     5582.00      66.00      55.00    16         -      60.0
  scn_chain_medium_P5_R10_seed5      igvnd_wMOV  heuristic_      129.00      63.00      66.00     0         -      60.0
  scn_chain_medium_P5_R20_seed5      igvnd_wMK   heuristic_    13666.50     130.00     626.50    40         -      60.4
  scn_chain_medium_P5_R20_seed5      igvnd_wDLY  heuristic_    57363.50     135.50     572.00    28         -      60.6
  scn_chain_medium_P5_R20_seed5      igvnd_wMOV  heuristic_      842.50     147.00     695.50     0         -      60.3
  scn_chain_medium_P5_R30_seed5      igvnd_wMK   heuristic_    25178.50     230.50    2066.50    62         -      61.9
  scn_chain_medium_P5_R30_seed5      igvnd_wDLY  heuristic_   210720.50     258.50    2104.00    62         -      62.8
  scn_chain_medium_P5_R30_seed5      igvnd_wMOV  heuristic_     2573.00     242.00    2331.00     0         -      60.6
  scn_chain_medium_P5_R5_seed5       igvnd_wMK   heuristic_     3200.00      32.00       0.00     0         -      62.9
  scn_chain_medium_P5_R5_seed5       igvnd_wDLY  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed5       igvnd_wMOV  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_chain_tight_P5_R10_seed5       igvnd_wMK   heuristic_     5869.50      57.50     109.50    10         -      60.0
  scn_chain_tight_P5_R10_seed5       igvnd_wDLY  heuristic_     9971.50      61.50      99.00    10         -      60.0
  scn_chain_tight_P5_R10_seed5       igvnd_wMOV  heuristic_      190.00      63.00     127.00     0         -      60.0
  scn_chain_tight_P5_R20_seed5       igvnd_wMK   heuristic_    13211.00     125.00     671.00    40         -      60.3
  scn_chain_tight_P5_R20_seed5       igvnd_wDLY  heuristic_    68325.00     135.00     681.50    40         -      60.1
  scn_chain_tight_P5_R20_seed5       igvnd_wMOV  heuristic_      920.00     148.00     772.00     0         -      60.4
  scn_chain_tight_P5_R30_seed5       igvnd_wMK   heuristic_    25828.50     232.50    2492.50    86         -      60.6
  scn_chain_tight_P5_R30_seed5       igvnd_wDLY  heuristic_   250376.50     312.50    2500.00    64         -      62.5
  scn_chain_tight_P5_R30_seed5       igvnd_wMOV  heuristic_     2873.00     242.00    2631.00     0         -      60.2
  scn_chain_tight_P5_R5_seed5        igvnd_wMK   heuristic_     3202.00      32.00       0.00     2         -      60.0
  scn_chain_tight_P5_R5_seed5        igvnd_wDLY  heuristic_       34.00      32.00       0.00     2         -      60.0
  scn_chain_tight_P5_R5_seed5        igvnd_wMOV  heuristic_       37.00      32.00       5.00     0         -      60.0
  scn_hub_loose_P5_R10_seed5         igvnd_wMK   heuristic_     5967.00      59.50      17.00     0         -      60.0
  scn_hub_loose_P5_R10_seed5         igvnd_wDLY  heuristic_      562.50      62.50       5.00     0         -      60.0
  scn_hub_loose_P5_R10_seed5         igvnd_wMOV  heuristic_       67.50      61.50       6.00     0         -      60.0
  scn_hub_loose_P5_R20_seed5         igvnd_wMK   heuristic_    12615.50     122.50     365.50     0         -      60.2
  scn_hub_loose_P5_R20_seed5         igvnd_wDLY  heuristic_    36251.50     133.50     361.00    18         -      60.3
  scn_hub_loose_P5_R20_seed5         igvnd_wMOV  heuristic_      495.00     125.50     369.50     0         -      60.2
  scn_hub_loose_P5_R30_seed5         igvnd_wMK   heuristic_    24333.00     226.50    1683.00     0         -      61.0
  scn_hub_loose_P5_R30_seed5         igvnd_wDLY  heuristic_   157725.50     265.50    1574.00    60         -      60.9
  scn_hub_loose_P5_R30_seed5         igvnd_wMOV  heuristic_     1713.00     221.50    1491.50     0         -      61.7
  scn_hub_loose_P5_R5_seed5          igvnd_wMK   heuristic_     3200.00      32.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed5          igvnd_wDLY  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed5          igvnd_wMOV  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_hub_medium_P5_R10_seed5        igvnd_wMK   heuristic_     6011.50      59.50      61.50     0         -      60.0
  scn_hub_medium_P5_R10_seed5        igvnd_wDLY  heuristic_     5321.50      59.50      52.50    12         -      60.0
  scn_hub_medium_P5_R10_seed5        igvnd_wMOV  heuristic_      116.00      60.50      55.50     0         -      60.0
  scn_hub_medium_P5_R20_seed5        igvnd_wMK   heuristic_    13065.00     124.50     615.00     0         -      60.5
  scn_hub_medium_P5_R20_seed5        igvnd_wDLY  heuristic_    51371.00     131.00     512.00    40         -      60.1
  scn_hub_medium_P5_R20_seed5        igvnd_wMOV  heuristic_      661.00     123.50     537.50     0         -      60.2
  scn_hub_medium_P5_R30_seed5        igvnd_wMK   heuristic_    24866.50     227.50    2116.50     0         -      62.4
  scn_hub_medium_P5_R30_seed5        igvnd_wDLY  heuristic_   195925.50     225.50    1957.00     0         -      61.2
  scn_hub_medium_P5_R30_seed5        igvnd_wMOV  heuristic_     2150.00     223.50    1926.50     0         -      62.1
  scn_hub_medium_P5_R5_seed5         igvnd_wMK   heuristic_     3200.00      32.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed5         igvnd_wDLY  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed5         igvnd_wMOV  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_hub_tight_P5_R10_seed5         igvnd_wMK   heuristic_     6058.50      59.50     108.50     0         -      60.0
  scn_hub_tight_P5_R10_seed5         igvnd_wDLY  heuristic_    10121.50      59.50     100.50    12         -      60.0
  scn_hub_tight_P5_R10_seed5         igvnd_wMOV  heuristic_      164.00      60.50     103.50     0         -      60.0
  scn_hub_tight_P5_R20_seed5         igvnd_wMK   heuristic_    13059.00     123.50     709.00     0         -      60.2
  scn_hub_tight_P5_R20_seed5         igvnd_wDLY  heuristic_    65834.00     144.00     656.50    40         -      60.3
  scn_hub_tight_P5_R20_seed5         igvnd_wMOV  heuristic_      815.00     143.00     672.00     0         -      60.4
  scn_hub_tight_P5_R30_seed5         igvnd_wMK   heuristic_    25217.00     228.00    2417.00     0         -      60.2
  scn_hub_tight_P5_R30_seed5         igvnd_wDLY  heuristic_   216871.50     221.50    2166.50     0         -      62.1
  scn_hub_tight_P5_R30_seed5         igvnd_wMOV  heuristic_     2468.00     227.50    2240.50     0         -      60.1
  scn_hub_tight_P5_R5_seed5          igvnd_wMK   heuristic_     3202.00      32.00       2.00     0         -      60.0
  scn_hub_tight_P5_R5_seed5          igvnd_wDLY  heuristic_      136.00      32.00       1.00     4         -      60.0
  scn_hub_tight_P5_R5_seed5          igvnd_wMOV  heuristic_       34.00      32.00       2.00     0         -      60.0
  scn_none_tight_P5_R10_seed5        igvnd_wMK   heuristic_     5635.50      55.50      85.50     0         -      68.6
  scn_none_tight_P5_R10_seed5        igvnd_wDLY  heuristic_     8605.50      55.50      85.50     0         -      60.0
  scn_none_tight_P5_R10_seed5        igvnd_wMOV  heuristic_      141.00      55.50      85.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed5    igvnd_wMK   heuristic_     5565.00      55.50      13.00     2         -      60.0
  scn_two_rows_loose_P5_R10_seed5    igvnd_wDLY  heuristic_       59.50      59.50       0.00     0         -      60.0
  scn_two_rows_loose_P5_R10_seed5    igvnd_wMOV  heuristic_       59.50      59.50       0.00     0         -      60.0
  scn_two_rows_loose_P5_R20_seed5    igvnd_wMK   heuristic_    12141.00     118.50     291.00     0         -      60.3
  scn_two_rows_loose_P5_R20_seed5    igvnd_wDLY  heuristic_    28324.50     124.50     282.00     0         -      60.0
  scn_two_rows_loose_P5_R20_seed5    igvnd_wMOV  heuristic_      428.50     125.50     303.00     0         -      60.1
  scn_two_rows_loose_P5_R30_seed5    igvnd_wMK   heuristic_    22960.50     215.50    1410.50     0         -      61.0
  scn_two_rows_loose_P5_R30_seed5    igvnd_wDLY  heuristic_   140530.50     230.50    1403.00     0         -      60.7
  scn_two_rows_loose_P5_R30_seed5    igvnd_wMOV  heuristic_     1615.50     223.50    1392.00     0         -      60.6
  scn_two_rows_loose_P5_R5_seed5     igvnd_wMK   heuristic_     3200.00      32.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed5     igvnd_wDLY  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed5     igvnd_wMOV  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R10_seed5   igvnd_wMK   heuristic_     5607.00      55.50      53.00     4         -      60.0
  scn_two_rows_medium_P5_R10_seed5   igvnd_wDLY  heuristic_     4506.50      56.50      44.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed5   igvnd_wMOV  heuristic_      101.00      56.50      44.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed5   igvnd_wMK   heuristic_    12464.50     119.50     506.50     8         -      60.1
  scn_two_rows_medium_P5_R20_seed5   igvnd_wDLY  heuristic_    45669.50     119.50     455.50     0         -      60.1
  scn_two_rows_medium_P5_R20_seed5   igvnd_wMOV  heuristic_      592.50     118.50     474.00     0         -      60.2
  scn_two_rows_medium_P5_R30_seed5   igvnd_wMK   heuristic_    23505.50     217.50    1755.50     0         -      60.3
  scn_two_rows_medium_P5_R30_seed5   igvnd_wDLY  heuristic_   177276.00     226.00    1770.50     0         -      60.8
  scn_two_rows_medium_P5_R30_seed5   igvnd_wMOV  heuristic_     2035.50     222.00    1813.50     0         -      61.3
  scn_two_rows_medium_P5_R5_seed5    igvnd_wMK   heuristic_     3200.00      32.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed5    igvnd_wDLY  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed5    igvnd_wMOV  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R10_seed5    igvnd_wMK   heuristic_     5650.50      55.50      96.50     4         -      60.0
  scn_two_rows_tight_P5_R10_seed5    igvnd_wDLY  heuristic_     8906.50      56.50      88.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed5    igvnd_wMOV  heuristic_      145.00      56.50      88.50     0         -      60.0
